index,172.20.1.164,172.20.2.148,172.20.2.151,172.20.1.170,172.20.2.149,172.20.1.165,172.20.1.171,172.20.2.152,172.20.1.166,172.20.1.172,172.20.2.153,172.20.1.168,172.20.2.154,172.20.1.173,172.20.1.167,172.20.2.150,172.20.2.155,172.20.1.169,label,target
1,4262.0,5084.0,4528.0,6063.0,3685.0,3144.0,6302.0,4091.0,4515.0,6293.0,4422.0,4806.0,3610.0,6731.0,4520.0,3535.0,6369.0,3845.0,0,
2,3733.0,6633.0,4272.0,5834.0,4903.0,4041.0,3260.0,3941.0,6092.0,2860.0,4497.0,5452.0,3760.0,3853.0,2786.0,3204.0,3373.0,4595.0,0,
3,4264.0,5176.0,3441.0,5416.0,4091.0,3738.0,4925.0,6384.0,4790.0,167403.0,4016.0,6539.0,10196.0,6269.0,3553.0,3902.0,6901.0,3853.0,0,
4,5334.0,6377.0,5485.0,6654.0,5415.0,5144.0,3701.0,5928.0,3636.0,120918.0,3685.0,2715.0,20495.0,8668.0,6108.0,5391.0,5298.0,4806.0,0,
5,5058.0,4742.0,4993.0,7295.0,4347.0,8557.0,11629.0,6808.0,3451.0,95858.0,18197.0,2715.0,13475.0,17567.0,4835.0,5842.0,5299.0,4806.0,0,
6,6610.0,3520.0,4512.0,9860.0,3204.0,5470.0,11317.0,8194.0,3591.0,170031.0,28802.0,4007.0,22022.0,23624.0,8580.0,8226.0,6520.0,6501.0,0,
7,5227.0,7382.0,5669.0,9328.0,3835.0,4338.0,12062.0,7209.0,6068.0,87566.0,46242.0,3379.0,21240.0,31308.0,7267.0,6794.0,6114.0,4831.0,0,
8,8430.0,6507.0,4989.0,12055.0,4422.0,8247.0,14839.0,7616.0,4557.0,109114.0,64672.0,4990.0,23326.0,41776.0,11509.0,5461.0,7903.0,4391.0,0,
9,5918.0,6687.0,6489.0,13458.0,11963.0,9402.0,15510.0,6950.0,3610.0,104372.0,69897.0,4801.0,27361.0,48018.0,10750.0,8564.0,8340.0,7122.0,0,
10,9848.0,4531.0,5434.0,17344.0,2542.0,7285.0,23738.0,7773.0,5737.0,156851.0,85214.0,4545.0,29539.0,56980.0,13203.0,7009.0,7496.0,5034.0,0,
11,7596.0,7333.0,5474.0,16805.0,7346.0,8640.0,19913.0,5990.0,5196.0,132586.0,73085.0,5687.0,27896.0,50228.0,11553.0,9184.0,6058.0,4930.0,0,
12,12839.0,6354.0,5591.0,22026.0,4272.0,4610.0,27119.0,10192.0,5196.0,151555.0,118385.0,4815.0,39877.0,184371.0,17283.0,10656.0,11024.0,6506.0,0,
13,11424.0,4594.0,4765.0,22738.0,8331.0,12521.0,27786.0,10884.0,5090.0,165389.0,128997.0,4340.0,40091.0,75624.0,17542.0,9042.0,10471.0,8402.0,0,
14,9733.0,3965.0,5364.0,23047.0,9018.0,7322.0,23787.0,8018.0,3659.0,79536.0,128247.0,4728.0,34541.0,72282.0,17542.0,7958.0,9996.0,8575.0,0,
