index,172.20.1.164,172.20.2.148,172.20.2.151,172.20.1.170,172.20.2.149,172.20.1.165,172.20.1.171,172.20.2.152,172.20.1.166,172.20.1.172,172.20.2.153,172.20.1.168,172.20.2.154,172.20.1.173,172.20.1.167,172.20.2.150,172.20.2.155,172.20.1.169,label,target
1,46.0,48.0,42.0,61.0,35.0,36.0,67.0,43.0,46.0,63.0,42.0,47.0,34.0,67.0,48.0,37.0,59.0,38.0,0,
2,42.0,55.0,36.0,61.0,43.0,44.0,35.0,37.0,63.0,33.0,46.0,55.0,33.0,39.0,34.0,30.0,30.0,49.0,0,
3,45.0,43.0,28.0,51.0,35.0,45.0,55.0,59.0,55.0,220.0,41.0,63.0,64.0,48.0,36.0,32.0,63.0,41.0,0,
4,61.0,51.0,48.0,64.0,48.0,56.0,42.0,53.0,36.0,173.0,35.0,39.0,100.0,59.0,59.0,46.0,47.0,58.0,0,
5,47.0,43.0,48.0,63.0,41.0,63.0,93.0,65.0,38.0,132.0,79.0,39.0,78.0,82.0,44.0,50.0,56.0,160.0,0,
6,62.0,32.0,43.0,79.0,30.0,55.0,101.0,75.0,38.0,171.0,115.0,41.0,106.0,113.0,83.0,62.0,71.0,59.0,0,
7,45.0,54.0,49.0,72.0,37.0,55.0,115.0,62.0,64.0,126.0,141.0,32.0,75.0,163.0,61.0,58.0,75.0,45.0,0,
8,70.0,63.0,40.0,89.0,42.0,62.0,145.0,71.0,47.0,136.0,213.0,51.0,69.0,183.0,98.0,42.0,88.0,49.0,0,
9,52.0,59.0,55.0,101.0,67.0,76.0,136.0,62.0,44.0,134.0,214.0,51.0,101.0,203.0,90.0,63.0,98.0,72.0,0,
10,72.0,41.0,44.0,122.0,24.0,47.0,192.0,74.0,64.0,171.0,284.0,45.0,96.0,221.0,104.0,58.0,100.0,45.0,0,
11,70.0,53.0,52.0,132.0,49.0,84.0,177.0,55.0,51.0,170.0,251.0,63.0,105.0,199.0,90.0,63.0,76.0,53.0,0,
12,90.0,58.0,52.0,151.0,34.0,42.0,204.0,92.0,51.0,182.0,359.0,50.0,116.0,466.0,130.0,78.0,132.0,61.0,0,
13,92.0,46.0,53.0,172.0,84.0,90.0,247.0,93.0,50.0,200.0,390.0,44.0,122.0,312.0,146.0,69.0,128.0,87.0,0,
14,68.0,32.0,55.0,166.0,56.0,67.0,205.0,74.0,44.0,118.0,370.0,50.0,91.0,330.0,248.0,56.0,118.0,91.0,0,
15,88.0,54.0,55.0,164.0,31.0,110.0,233.0,120.0,56.0,304.0,393.0,57.0,161.0,349.0,129.0,98.0,119.0,87.0,0,
16,83.0,67.0,72.0,162.0,85.0,95.0,196.0,109.0,57.0,259.0,391.0,73.0,156.0,359.0,141.0,91.0,153.0,96.0,0,
17,111.0,53.0,57.0,304.0,82.0,59.0,229.0,90.0,49.0,254.0,379.0,73.0,164.0,358.0,155.0,83.0,141.0,80.0,0,
18,77.0,55.0,81.0,161.0,113.0,84.0,251.0,120.0,56.0,279.0,385.0,60.0,153.0,313.0,126.0,78.0,157.0,88.0,0,
19,88.0,56.0,78.0,176.0,83.0,70.0,243.0,113.0,61.0,402.0,415.0,78.0,220.0,343.0,139.0,114.0,135.0,92.0,0,
20,102.0,65.0,43.0,194.0,86.0,98.0,283.0,91.0,74.0,340.0,374.0,57.0,137.0,409.0,136.0,72.0,140.0,105.0,0,
21,116.0,55.0,86.0,216.0,105.0,88.0,376.0,133.0,60.0,414.0,485.0,64.0,252.0,447.0,177.0,102.0,167.0,108.0,0,
22,115.0,68.0,89.0,195.0,85.0,117.0,293.0,141.0,39.0,400.0,514.0,56.0,236.0,440.0,168.0,117.0,177.0,106.0,0,
23,115.0,81.0,75.0,223.0,73.0,96.0,299.0,174.0,62.0,460.0,550.0,51.0,258.0,467.0,173.0,122.0,204.0,88.0,0,
24,115.0,72.0,71.0,213.0,104.0,95.0,286.0,167.0,49.0,520.0,482.0,59.0,296.0,431.0,159.0,118.0,174.0,100.0,0,
25,107.0,58.0,75.0,206.0,103.0,95.0,306.0,167.0,54.0,379.0,517.0,52.0,250.0,428.0,175.0,127.0,186.0,105.0,0,
26,107.0,80.0,95.0,196.0,112.0,70.0,245.0,187.0,71.0,582.0,452.0,51.0,297.0,419.0,149.0,133.0,188.0,107.0,0,
27,99.0,89.0,108.0,207.0,111.0,111.0,274.0,191.0,59.0,540.0,494.0,54.0,286.0,384.0,148.0,130.0,180.0,96.0,0,
28,114.0,67.0,92.0,214.0,119.0,120.0,284.0,187.0,73.0,571.0,467.0,70.0,308.0,409.0,169.0,124.0,180.0,110.0,0,
29,112.0,85.0,76.0,233.0,96.0,97.0,332.0,195.0,52.0,501.0,605.0,58.0,310.0,485.0,166.0,127.0,211.0,110.0,0,
30,111.0,79.0,98.0,230.0,126.0,131.0,358.0,210.0,71.0,591.0,529.0,55.0,300.0,441.0,164.0,140.0,219.0,114.0,0,
31,85.0,79.0,99.0,216.0,125.0,99.0,289.0,195.0,57.0,639.0,540.0,63.0,341.0,506.0,192.0,128.0,209.0,104.0,0,
32,117.0,81.0,112.0,227.0,102.0,142.0,327.0,228.0,59.0,650.0,575.0,61.0,335.0,471.0,176.0,135.0,207.0,89.0,0,
33,111.0,70.0,103.0,238.0,94.0,128.0,307.0,237.0,63.0,667.0,585.0,61.0,376.0,515.0,198.0,149.0,228.0,111.0,0,
34,103.0,72.0,113.0,253.0,48.0,122.0,312.0,184.0,53.0,665.0,597.0,75.0,340.0,508.0,205.0,137.0,212.0,98.0,0,
35,103.0,86.0,105.0,239.0,142.0,102.0,296.0,236.0,49.0,687.0,552.0,62.0,332.0,456.0,170.0,157.0,192.0,98.0,0,
36,118.0,79.0,114.0,234.0,107.0,71.0,307.0,204.0,46.0,657.0,580.0,54.0,362.0,625.0,167.0,165.0,203.0,105.0,0,
37,99.0,92.0,123.0,248.0,153.0,138.0,300.0,259.0,67.0,820.0,518.0,56.0,406.0,454.0,172.0,164.0,239.0,95.0,0,
38,94.0,77.0,102.0,235.0,133.0,86.0,284.0,246.0,38.0,742.0,555.0,49.0,386.0,459.0,183.0,152.0,228.0,112.0,0,
39,113.0,92.0,119.0,213.0,91.0,97.0,298.0,269.0,38.0,847.0,486.0,50.0,413.0,428.0,157.0,144.0,205.0,94.0,0,
40,119.0,113.0,120.0,257.0,134.0,164.0,333.0,322.0,67.0,1000.0,557.0,59.0,482.0,498.0,214.0,171.0,233.0,114.0,0,
41,123.0,102.0,120.0,248.0,113.0,115.0,332.0,281.0,73.0,914.0,571.0,54.0,453.0,507.0,193.0,175.0,223.0,88.0,0,
42,99.0,97.0,129.0,248.0,134.0,124.0,321.0,311.0,61.0,899.0,577.0,65.0,454.0,530.0,193.0,176.0,238.0,105.0,0,
43,118.0,81.0,117.0,222.0,84.0,92.0,283.0,245.0,59.0,836.0,556.0,50.0,433.0,468.0,188.0,163.0,207.0,93.0,0,
44,96.0,129.0,134.0,255.0,94.0,145.0,315.0,354.0,59.0,1129.0,548.0,78.0,529.0,464.0,206.0,176.0,229.0,102.0,0,
45,99.0,103.0,130.0,241.0,101.0,131.0,277.0,308.0,56.0,927.0,519.0,65.0,430.0,489.0,196.0,162.0,216.0,109.0,0,
46,110.0,111.0,146.0,248.0,134.0,104.0,277.0,292.0,60.0,963.0,583.0,54.0,511.0,510.0,203.0,197.0,253.0,102.0,0,
47,129.0,93.0,143.0,250.0,110.0,101.0,298.0,354.0,60.0,994.0,557.0,38.0,461.0,478.0,173.0,181.0,236.0,105.0,0,
48,114.0,117.0,152.0,261.0,109.0,148.0,303.0,309.0,74.0,988.0,559.0,59.0,519.0,470.0,193.0,198.0,275.0,110.0,0,
49,120.0,96.0,131.0,264.0,117.0,99.0,303.0,310.0,47.0,956.0,578.0,48.0,464.0,555.0,210.0,182.0,256.0,108.0,0,
50,102.0,122.0,155.0,251.0,141.0,99.0,314.0,357.0,59.0,1171.0,489.0,58.0,594.0,476.0,181.0,221.0,266.0,96.0,0,
51,115.0,105.0,136.0,251.0,111.0,122.0,322.0,351.0,66.0,1072.0,548.0,54.0,486.0,528.0,208.0,181.0,243.0,126.0,0,
52,118.0,100.0,129.0,261.0,114.0,123.0,277.0,282.0,45.0,988.0,539.0,54.0,486.0,497.0,193.0,187.0,255.0,74.0,0,
53,118.0,123.0,154.0,268.0,146.0,125.0,388.0,314.0,73.0,1092.0,630.0,56.0,533.0,514.0,213.0,201.0,263.0,129.0,0,
54,113.0,96.0,144.0,267.0,160.0,122.0,284.0,362.0,79.0,1311.0,539.0,56.0,551.0,537.0,207.0,202.0,261.0,114.0,0,
55,120.0,120.0,147.0,244.0,112.0,140.0,317.0,341.0,55.0,1071.0,535.0,68.0,553.0,476.0,216.0,198.0,271.0,100.0,0,
56,106.0,122.0,138.0,263.0,94.0,146.0,330.0,332.0,52.0,1081.0,593.0,61.0,505.0,546.0,191.0,197.0,258.0,122.0,0,
57,110.0,98.0,159.0,264.0,176.0,151.0,289.0,357.0,78.0,1131.0,523.0,55.0,560.0,494.0,205.0,215.0,258.0,122.0,0,
58,110.0,130.0,154.0,263.0,115.0,114.0,305.0,330.0,60.0,1071.0,570.0,65.0,518.0,512.0,185.0,171.0,258.0,116.0,0,
59,124.0,97.0,145.0,275.0,118.0,125.0,363.0,367.0,77.0,1114.0,645.0,57.0,522.0,554.0,210.0,199.0,260.0,99.0,0,
60,130.0,116.0,157.0,275.0,147.0,130.0,379.0,312.0,60.0,1069.0,646.0,52.0,532.0,552.0,173.0,201.0,261.0,115.0,0,
61,135.0,94.0,117.0,262.0,97.0,147.0,332.0,271.0,72.0,930.0,630.0,52.0,444.0,559.0,222.0,176.0,246.0,124.0,0,
62,118.0,92.0,128.0,267.0,104.0,125.0,345.0,292.0,60.0,1022.0,610.0,64.0,490.0,623.0,212.0,195.0,253.0,102.0,0,
63,111.0,104.0,136.0,237.0,135.0,155.0,294.0,338.0,70.0,1043.0,540.0,56.0,527.0,488.0,202.0,185.0,255.0,100.0,0,
64,137.0,112.0,135.0,276.0,98.0,130.0,330.0,293.0,68.0,1083.0,581.0,57.0,518.0,560.0,206.0,202.0,258.0,89.0,0,
65,120.0,108.0,147.0,282.0,170.0,86.0,395.0,376.0,75.0,1154.0,627.0,72.0,532.0,540.0,212.0,198.0,277.0,135.0,0,
66,117.0,107.0,150.0,276.0,126.0,119.0,317.0,331.0,42.0,1011.0,602.0,60.0,557.0,550.0,197.0,184.0,263.0,93.0,0,
67,107.0,120.0,133.0,250.0,136.0,82.0,308.0,309.0,53.0,941.0,610.0,54.0,503.0,496.0,198.0,190.0,260.0,100.0,0,
68,96.0,97.0,131.0,250.0,110.0,147.0,310.0,286.0,65.0,1029.0,530.0,67.0,494.0,527.0,209.0,182.0,253.0,109.0,0,
69,106.0,123.0,141.0,267.0,68.0,137.0,335.0,335.0,70.0,1116.0,578.0,57.0,497.0,487.0,190.0,184.0,257.0,101.0,0,
70,110.0,99.0,146.0,305.0,148.0,160.0,366.0,316.0,69.0,1042.0,635.0,44.0,544.0,530.0,190.0,194.0,262.0,109.0,0,
71,119.0,122.0,139.0,278.0,136.0,121.0,366.0,354.0,45.0,1078.0,687.0,46.0,532.0,582.0,202.0,203.0,275.0,108.0,0,
72,113.0,108.0,143.0,273.0,90.0,124.0,361.0,305.0,70.0,1054.0,636.0,76.0,543.0,558.0,209.0,203.0,256.0,121.0,0,
73,149.0,116.0,144.0,280.0,115.0,166.0,372.0,336.0,55.0,1059.0,674.0,59.0,490.0,589.0,240.0,187.0,264.0,78.0,0,
74,121.0,106.0,169.0,333.0,173.0,179.0,393.0,374.0,63.0,1207.0,735.0,68.0,603.0,615.0,246.0,210.0,305.0,140.0,0,
75,121.0,125.0,130.0,309.0,104.0,128.0,376.0,323.0,53.0,1006.0,711.0,63.0,550.0,633.0,256.0,214.0,270.0,100.0,0,
76,138.0,101.0,162.0,314.0,155.0,125.0,420.0,375.0,48.0,1183.0,772.0,62.0,566.0,666.0,238.0,199.0,323.0,139.0,0,
