index,172.20.1.164,172.20.2.148,172.20.2.151,172.20.1.170,172.20.2.149,172.20.1.165,172.20.1.171,172.20.2.152,172.20.1.166,172.20.1.172,172.20.2.153,172.20.1.168,172.20.2.154,172.20.1.173,172.20.1.167,172.20.2.150,172.20.2.155,172.20.1.169,label,target
1,30.0,35.0,63.0,48.0,39.0,53.0,69.0,61.0,50.0,283.0,44.0,42.0,92.0,55.0,65.0,63.0,45.0,59.0,0,
2,37.0,53.0,35.0,156.0,34.0,42.0,39.0,32.0,52.0,33.0,31.0,45.0,33.0,45.0,58.0,30.0,46.0,52.0,0,
3,54.0,35.0,31.0,61.0,40.0,60.0,57.0,32.0,45.0,55.0,44.0,49.0,37.0,45.0,51.0,27.0,34.0,47.0,0,
4,157.0,29.0,44.0,44.0,32.0,46.0,61.0,29.0,36.0,51.0,34.0,51.0,38.0,59.0,52.0,28.0,37.0,58.0,0,
5,49.0,45.0,45.0,41.0,24.0,58.0,44.0,35.0,58.0,48.0,34.0,53.0,43.0,148.0,44.0,24.0,37.0,39.0,0,
6,58.0,35.0,38.0,36.0,32.0,61.0,50.0,48.0,36.0,55.0,46.0,48.0,39.0,22.0,51.0,39.0,28.0,66.0,0,
7,29.0,36.0,37.0,51.0,38.0,43.0,47.0,47.0,43.0,181.0,27.0,53.0,45.0,42.0,42.0,50.0,49.0,53.0,0,
8,47.0,45.0,54.0,60.0,35.0,56.0,32.0,49.0,58.0,217.0,37.0,26.0,62.0,48.0,49.0,40.0,46.0,50.0,0,
9,56.0,32.0,51.0,51.0,39.0,87.0,32.0,60.0,33.0,256.0,18.0,54.0,67.0,30.0,60.0,47.0,39.0,53.0,0,
10,54.0,56.0,52.0,76.0,135.0,55.0,78.0,72.0,72.0,462.0,23.0,63.0,108.0,73.0,53.0,60.0,40.0,54.0,0,
11,32.0,36.0,44.0,81.0,39.0,71.0,50.0,48.0,37.0,339.0,32.0,42.0,87.0,59.0,64.0,47.0,69.0,61.0,0,
12,41.0,60.0,52.0,72.0,68.0,41.0,63.0,70.0,54.0,434.0,81.0,56.0,113.0,51.0,72.0,34.0,55.0,47.0,0,
13,71.0,52.0,50.0,96.0,41.0,49.0,50.0,82.0,50.0,471.0,146.0,51.0,102.0,84.0,75.0,65.0,60.0,148.0,0,
14,48.0,55.0,57.0,89.0,87.0,55.0,53.0,68.0,37.0,408.0,126.0,59.0,93.0,77.0,61.0,49.0,65.0,51.0,0,
15,45.0,57.0,47.0,92.0,39.0,50.0,51.0,53.0,38.0,401.0,138.0,42.0,109.0,86.0,78.0,67.0,61.0,50.0,0,
16,60.0,54.0,58.0,93.0,70.0,94.0,105.0,82.0,56.0,503.0,204.0,41.0,129.0,111.0,79.0,52.0,73.0,57.0,0,
17,50.0,48.0,52.0,117.0,92.0,36.0,74.0,66.0,50.0,535.0,198.0,56.0,140.0,118.0,77.0,73.0,72.0,76.0,0,
18,54.0,54.0,57.0,107.0,25.0,81.0,91.0,67.0,69.0,360.0,243.0,38.0,98.0,125.0,159.0,61.0,57.0,41.0,0,
19,50.0,52.0,67.0,122.0,101.0,62.0,191.0,66.0,52.0,431.0,284.0,57.0,108.0,118.0,52.0,58.0,61.0,64.0,0,
20,67.0,61.0,63.0,130.0,42.0,58.0,71.0,70.0,35.0,470.0,287.0,38.0,127.0,168.0,95.0,71.0,61.0,54.0,0,
21,43.0,37.0,32.0,144.0,100.0,88.0,106.0,84.0,45.0,506.0,343.0,60.0,111.0,139.0,76.0,56.0,72.0,74.0,0,
