index,172.20.1.164,172.20.2.148,172.20.2.151,172.20.1.170,172.20.2.149,172.20.1.165,172.20.1.171,172.20.2.152,172.20.1.166,172.20.1.172,172.20.2.153,172.20.1.168,172.20.2.154,172.20.1.173,172.20.1.167,172.20.2.150,172.20.2.155,172.20.1.169,label,target
1,42,35,35,50,53,40,53,36,57,55,44,49,47,55,46,32,51,44,0,
2,41,48,33,46,40,48,60,35,45,48,38,49,43,47,37,19,40,49,0,
3,63,41,36,57,38,56,48,44,77,97,33,43,33,61,46,46,61,61,0,
4,45,51,62,62,34,57,37,63,25,125,24,64,83,48,66,56,46,60,0,
5,29,45,50,71,27,51,62,91,52,172,107,70,89,122,57,70,76,47,0,
6,54,54,49,76,78,58,204,85,52,279,77,58,141,91,71,59,62,74,0,
7,58,46,56,63,48,44,70,68,34,207,54,58,111,103,66,60,47,57,0,
8,56,58,69,73,40,71,97,111,50,328,104,41,162,122,83,71,84,54,0,
9,42,57,70,98,56,67,71,106,45,344,75,47,172,121,54,75,73,60,0,
10,61,74,64,75,60,62,88,171,47,492,107,36,243,106,61,92,102,60,0,
11,47,62,66,95,83,53,95,160,175,437,103,60,215,114,70,92,96,53,0,
12,82,60,80,111,24,48,93,143,44,434,136,60,222,156,81,96,105,49,0,
13,51,74,83,120,98,85,148,180,56,504,228,61,229,314,93,103,121,199,0,
14,94,82,70,130,113,68,167,183,53,553,231,59,291,236,115,113,137,75,0,
15,75,90,82,105,63,66,150,176,40,574,216,48,254,185,243,103,132,53,0,
16,66,80,103,130,98,101,139,221,55,632,194,70,318,197,103,115,128,89,0,
17,63,90,110,124,60,35,127,180,54,640,192,41,308,187,107,114,125,45,0,
18,64,84,86,126,114,85,144,232,44,689,212,68,312,210,96,126,135,99,0,
19,83,75,101,129,41,75,120,206,53,610,219,43,312,207,110,120,138,52,0,
20,71,68,98,158,91,99,177,221,61,676,272,40,345,270,130,125,157,69,0,
21,100,92,112,141,52,88,157,231,35,752,249,44,372,256,118,155,165,68,0,
22,66,93,107,138,102,203,185,200,54,750,273,166,350,257,139,122,158,92,0,
23,78,90,124,187,113,95,194,259,59,795,307,54,404,327,138,143,180,80,0,
24,81,110,109,138,111,102,176,240,61,723,259,51,355,262,134,125,162,81,0,
25,85,91,107,178,113,96,187,243,79,794,302,44,404,319,156,157,177,87,0,
26,87,62,122,173,87,86,203,235,71,772,363,74,381,321,126,168,164,78,0,
27,94,81,125,177,93,112,246,239,62,751,405,54,373,342,148,138,179,82,0,
28,79,94,114,209,108,83,230,244,61,851,391,38,442,373,156,166,192,83,0,
29,86,96,135,191,115,121,266,248,55,932,362,58,390,290,121,149,184,84,0,
30,95,102,101,214,97,80,248,271,68,759,441,52,392,427,178,146,189,90,0,
31,86,83,103,203,130,123,271,251,56,763,393,54,365,343,141,144,212,95,0,
32,99,85,119,216,106,95,222,219,48,697,442,50,354,413,177,153,191,98,0,
33,111,81,103,206,107,73,273,241,50,791,508,45,420,396,173,166,205,100,0,
34,76,86,119,344,97,134,451,246,36,766,540,52,387,451,172,144,232,127,0,
35,104,103,117,189,97,102,238,222,44,740,425,43,388,419,171,150,187,64,0,
36,96,90,115,255,176,97,343,319,53,911,536,67,419,481,166,143,241,133,0,
37,102,97,123,221,88,87,268,241,57,905,536,61,482,472,196,187,227,86,0,
38,119,95,133,240,136,126,304,295,196,896,527,65,426,427,187,165,227,116,0,
39,85,84,126,250,119,68,277,296,58,933,542,55,464,495,200,184,253,115,0,
40,112,100,110,224,77,93,307,237,62,757,579,60,431,485,197,166,207,215,0,
41,110,70,137,258,194,139,380,315,62,919,630,59,443,635,208,175,249,124,0,
42,126,113,127,228,51,61,270,239,62,852,537,60,438,522,196,173,208,95,0,
43,93,100,116,231,155,151,318,313,49,868,552,74,381,410,157,163,228,109,0,
44,117,96,147,258,99,111,304,233,50,832,564,64,488,509,182,190,237,107,0,
45,120,91,143,234,147,112,350,320,71,848,573,61,406,492,201,162,219,121,0,
46,123,86,122,259,124,94,326,261,51,831,649,52,401,588,209,176,250,115,0,
47,122,104,124,266,84,143,397,269,66,860,699,60,447,555,201,176,231,104,0,
48,110,96,135,244,122,99,298,314,40,928,579,62,483,508,224,182,246,100,0,
49,132,96,125,257,93,107,373,240,62,831,641,71,441,561,213,174,240,115,0,
50,111,92,133,244,121,143,346,285,61,922,639,54,479,561,205,196,240,118,0,
51,109,97,125,267,116,92,322,267,59,1005,615,53,485,521,201,192,243,111,0,
52,132,105,141,275,101,274,378,302,47,914,633,55,449,544,211,172,253,113,0,
53,132,103,134,283,105,61,335,263,43,947,566,46,469,519,189,189,241,131,0,
54,119,121,119,274,106,114,341,316,72,987,633,71,457,526,215,179,244,113,0,
55,112,105,139,236,62,105,287,293,34,949,540,54,486,477,192,177,247,98,0,
56,113,114,154,276,177,150,364,282,41,951,651,57,512,562,209,201,244,108,0,
57,114,99,150,258,179,122,334,343,63,956,649,62,474,543,217,166,240,138,0,
58,136,112,148,272,154,102,375,277,67,956,630,63,551,533,202,207,271,89,0,
59,115,103,128,282,110,123,346,335,70,1000,671,52,422,582,212,175,256,108,0,
60,137,105,136,417,119,101,395,255,59,927,730,54,490,607,233,193,262,119,0,
61,117,88,143,292,130,149,476,320,57,1008,651,58,532,587,217,201,300,122,0,
62,131,105,124,284,118,107,357,318,60,974,678,54,487,608,217,184,267,109,0,
63,131,98,138,314,167,89,416,293,49,977,749,58,527,607,218,192,271,111,0,
64,114,73,124,264,161,122,352,303,66,935,668,53,445,550,201,183,242,104,0,
65,124,104,120,280,92,109,355,266,166,917,672,50,482,540,226,181,242,107,0,
66,109,106,126,265,137,112,339,315,54,987,614,59,492,508,199,176,252,212,0,
67,129,104,149,300,135,148,388,309,64,1109,659,44,516,602,365,195,263,124,0,
68,131,108,126,232,108,145,327,275,71,874,605,54,442,484,183,155,211,99,0,
69,120,110,131,276,108,138,350,276,69,920,658,62,461,591,218,183,250,126,0,
70,120,105,154,314,132,121,362,316,73,1089,688,57,512,598,224,183,276,125,0,
71,112,107,149,265,131,129,387,303,54,989,657,44,480,561,208,186,263,102,0,
72,146,85,134,274,145,116,368,265,63,871,704,58,460,583,228,195,248,108,0,
