index,172.20.1.164,172.20.2.148,172.20.2.151,172.20.1.170,172.20.2.149,172.20.1.165,172.20.1.171,172.20.2.152,172.20.1.166,172.20.1.172,172.20.2.153,172.20.1.168,172.20.2.154,172.20.1.173,172.20.1.167,172.20.2.150,172.20.2.155,172.20.1.169,label,target
1,6178,6650,6650,8288,10070,6448,8918,6868,9685,9142,8360,8158,8930,8764,7588,6080,9519,7015,0,
2,7063,9120,6270,7823,7600,7673,10062,6650,7398,7550,7220,8165,8170,8611,5692,3610,7429,7972,0,
3,10330,7421,6769,9679,7220,9534,7789,9126,13029,18408,6270,7018,6770,10561,9076,8732,11147,10438,0,
4,7514,9457,11603,9765,6460,9260,5762,11603,3605,23194,4560,11054,16901,7659,12381,13197,7898,10139,0,
5,4658,8283,9997,12445,5130,8902,10244,18910,8380,33493,25305,11846,17691,22396,17056,20470,12637,7824,0,
6,8444,10441,9684,12403,14962,9450,149999,17503,8992,56565,19749,10591,29773,17377,18486,17660,9754,13371,0,
7,9800,8546,10358,10432,9120,7099,11913,13801,5192,41684,13089,9682,21584,18217,17847,17244,7288,9453,0,
8,9289,10497,13413,11613,7600,12147,18208,22758,8324,66489,24417,6747,33038,24658,25536,22485,12723,8779,0,
9,7279,10915,14187,16468,10731,11770,12607,21935,7254,69353,17710,7301,36591,22134,19777,25783,10797,11154,0,
10,9723,13318,12946,11766,11518,10374,14960,35368,8601,104769,25160,5892,50736,20278,24071,33587,15369,10185,0,
11,7995,10980,13321,15816,16093,9135,18268,33144,140468,86478,25973,10082,44399,21544,25089,29759,14020,9258,0,
12,13983,11503,15248,17195,4560,8116,16121,28717,7447,88416,34217,10248,45876,30091,29681,36298,15865,8298,0,
13,8809,13510,15779,18937,19571,14901,29661,37770,9611,99632,59217,10593,47128,173274,33703,40283,17288,146490,0,
14,15573,15218,13937,21319,21561,12139,30486,36518,9503,112331,57181,10483,61240,47828,44118,44074,19727,14176,0,
15,12397,16095,15340,15601,11898,11314,29084,35443,6430,112694,55814,8288,52492,36675,171789,40942,19093,8921,0,
16,10920,15340,20684,21291,18700,18448,25959,45046,9530,129602,47268,12288,66655,39532,42676,42553,17920,16422,0,
