index,172.20.1.164,172.20.2.148,172.20.2.151,172.20.1.170,172.20.2.149,172.20.1.165,172.20.1.171,172.20.2.152,172.20.1.166,172.20.1.172,172.20.2.153,172.20.1.168,172.20.2.154,172.20.1.173,172.20.1.167,172.20.2.150,172.20.2.155,172.20.1.169,label,target
1,48.0,31.0,26.0,56.0,35.0,58.0,67.0,38.0,45.0,61.0,39.0,51.0,35.0,63.0,32.0,38.0,55.0,40.0,0,
2,25.0,49.0,39.0,61.0,42.0,41.0,74.0,35.0,70.0,44.0,57.0,43.0,36.0,63.0,62.0,45.0,50.0,41.0,0,
3,57.0,27.0,36.0,74.0,59.0,30.0,72.0,46.0,37.0,52.0,85.0,58.0,41.0,89.0,68.0,38.0,46.0,54.0,0,
4,42.0,34.0,41.0,70.0,47.0,68.0,112.0,26.0,52.0,42.0,145.0,51.0,39.0,104.0,71.0,43.0,65.0,51.0,0,
5,83.0,39.0,44.0,79.0,28.0,180.0,107.0,94.0,48.0,125.0,156.0,27.0,94.0,296.0,65.0,69.0,68.0,62.0,0,
6,81.0,47.0,52.0,119.0,65.0,72.0,129.0,81.0,166.0,174.0,166.0,58.0,94.0,163.0,81.0,51.0,76.0,77.0,0,
7,65.0,54.0,60.0,94.0,51.0,63.0,126.0,72.0,63.0,177.0,207.0,47.0,95.0,202.0,85.0,63.0,69.0,53.0,0,
8,64.0,32.0,57.0,111.0,37.0,101.0,151.0,59.0,51.0,135.0,238.0,66.0,91.0,194.0,91.0,72.0,87.0,65.0,0,
9,66.0,67.0,68.0,114.0,72.0,57.0,137.0,95.0,67.0,266.0,221.0,39.0,159.0,195.0,101.0,90.0,99.0,65.0,0,
10,56.0,43.0,50.0,115.0,90.0,75.0,160.0,106.0,52.0,226.0,227.0,50.0,129.0,220.0,96.0,53.0,83.0,83.0,0,
11,94.0,67.0,61.0,113.0,42.0,80.0,133.0,76.0,63.0,246.0,237.0,47.0,145.0,246.0,105.0,85.0,97.0,55.0,0,
12,76.0,51.0,72.0,124.0,87.0,75.0,171.0,157.0,45.0,342.0,257.0,47.0,181.0,216.0,97.0,87.0,108.0,81.0,0,
13,76.0,71.0,70.0,129.0,69.0,55.0,147.0,123.0,51.0,507.0,296.0,48.0,213.0,254.0,107.0,101.0,126.0,76.0,0,
14,86.0,61.0,77.0,146.0,76.0,109.0,210.0,157.0,66.0,360.0,354.0,57.0,206.0,309.0,120.0,96.0,136.0,90.0,0,
15,85.0,64.0,65.0,136.0,88.0,83.0,195.0,134.0,62.0,329.0,322.0,69.0,204.0,286.0,128.0,80.0,131.0,84.0,0,
16,65.0,67.0,78.0,152.0,54.0,70.0,204.0,107.0,62.0,342.0,329.0,43.0,185.0,274.0,121.0,83.0,118.0,60.0,0,
17,70.0,44.0,68.0,162.0,95.0,111.0,214.0,137.0,49.0,340.0,404.0,61.0,183.0,337.0,129.0,68.0,143.0,93.0,0,
18,83.0,71.0,70.0,137.0,54.0,68.0,350.0,95.0,52.0,301.0,373.0,40.0,194.0,311.0,145.0,109.0,129.0,58.0,0,
19,94.0,60.0,68.0,190.0,108.0,114.0,218.0,144.0,54.0,353.0,442.0,63.0,198.0,388.0,148.0,82.0,178.0,108.0,0,
20,113.0,61.0,72.0,170.0,51.0,54.0,253.0,96.0,53.0,296.0,455.0,75.0,205.0,393.0,155.0,116.0,145.0,51.0,0,
