index,172.20.1.164,172.20.2.148,172.20.2.151,172.20.1.170,172.20.2.149,172.20.1.165,172.20.1.171,172.20.2.152,172.20.1.166,172.20.1.172,172.20.2.153,172.20.1.168,172.20.2.154,172.20.1.173,172.20.1.167,172.20.2.150,172.20.2.155,172.20.1.169,label,target
1,7318.0,5890.0,4940.0,9161.0,6266.0,10107.0,11508.0,6939.0,8009.0,10020.0,7410.0,8801.0,6369.0,10825.0,4882.0,7014.0,9781.0,5953.0,0,
2,3761.0,9310.0,7410.0,10690.0,7980.0,6290.0,13695.0,6650.0,12060.0,7208.0,12184.0,6337.0,6840.0,11255.0,10565.0,9845.0,9057.0,6877.0,0,
3,9578.0,5130.0,6840.0,12137.0,11210.0,4903.0,12368.0,8740.0,6257.0,8658.0,20480.0,10293.0,8504.0,17384.0,12853.0,9810.0,8196.0,8760.0,0,
4,6908.0,6460.0,7793.0,11923.0,8930.0,11429.0,20212.0,4940.0,8117.0,6596.0,38388.0,7888.0,7115.0,19119.0,18983.0,9465.0,10844.0,9423.0,0,
5,14563.0,7151.0,8232.0,13912.0,5320.0,141579.0,20259.0,19152.0,8386.0,25156.0,40188.0,4217.0,17892.0,166806.0,19631.0,20880.0,10845.0,10145.0,0,
6,14008.0,9586.0,9760.0,19310.0,12393.0,12601.0,25019.0,15470.0,8386.0,32470.0,44008.0,9810.0,17800.0,32542.0,25069.0,18742.0,11941.0,14106.0,0,
7,11226.0,9773.0,11917.0,15705.0,9679.0,10952.0,23468.0,14744.0,11145.0,34078.0,55827.0,8664.0,19422.0,40021.0,23880.0,23594.0,9887.0,8671.0,0,
8,11300.0,5884.0,10687.0,18807.0,7030.0,18018.0,29496.0,12440.0,8538.0,25267.0,65293.0,10738.0,16465.0,39607.0,27840.0,22839.0,13436.0,11726.0,0,
9,10980.0,12678.0,13190.0,18509.0,13705.0,9422.0,26078.0,18775.0,12373.0,52948.0,58799.0,6578.0,31663.0,39148.0,32694.0,30662.0,14715.0,10981.0,0,
10,8964.0,8491.0,10745.0,19561.0,17450.0,13784.0,30999.0,23056.0,9321.0,46096.0,57162.0,8690.0,26256.0,43021.0,29497.0,21077.0,12206.0,16220.0,0,
11,15921.0,11672.0,11959.0,18613.0,7980.0,14569.0,24286.0,14839.0,10516.0,47739.0,62035.0,8203.0,29578.0,49206.0,34929.0,32908.0,14397.0,9590.0,0,
12,13069.0,9556.0,13194.0,20812.0,16728.0,13776.0,34278.0,31996.0,7860.0,72071.0,67266.0,7499.0,37511.0,42925.0,31922.0,33364.0,15989.0,14812.0,0,
