index,172.20.1.164,172.20.2.148,172.20.2.151,172.20.1.170,172.20.2.149,172.20.1.165,172.20.1.171,172.20.2.152,172.20.1.166,172.20.1.172,172.20.2.153,172.20.1.168,172.20.2.154,172.20.1.173,172.20.1.167,172.20.2.150,172.20.2.155,172.20.1.169,label,target
1,4411,3279,3129,5108,4380,5808,6583,4068,4727,5812,4091,5032,4068,6213,2955,4265,5921,3565,0,
2,2994,5159,4091,6372,4422,4217,7520,3685,7453,4145,11575,3760,3760,9505,6003,5649,5319,3929,0,
3,6587,3204,3760,6965,6227,3041,7084,4828,4138,4928,20299,5990,5616,16175,7818,4251,4737,4818,0,
4,5773,3279,4334,8666,4903,5693,13615,2649,4782,4218,36141,4742,12086,22076,7755,4347,6200,5013,0,
5,8809,4452,4030,9830,2948,107518,12211,9591,4773,100207,48612,2455,23202,137501,7212,8744,6265,5731,0,
6,9419,4682,5410,14230,10005,8093,14952,8699,106083,129180,51324,5721,25217,37404,9744,6208,6181,7575,0,
7,7945,6498,6146,12446,8446,7139,15152,7434,6127,132204,60699,4164,25752,49591,10545,8603,5212,5309,0,
8,8373,3704,6131,14953,3941,12495,18354,6678,4882,124566,74894,6185,25615,46451,10404,9245,6733,6873,0,
9,8000,8410,7861,15349,10816,4973,16335,10162,6495,251629,65602,3759,40745,49531,12386,12335,7749,6536,0,
10,6811,4534,5069,14230,16579,10998,16848,12407,4295,236391,74713,4197,37336,46758,10769,8003,7468,7357,0,
11,10890,8693,6155,15562,4422,8854,13990,9011,6069,197816,77974,4854,42377,59341,13011,11507,7965,5199,0,
12,9108,7143,7371,18946,13182,9443,19497,17930,4265,387809,77973,4234,48695,56984,12936,12612,8060,7764,0,
13,9589,8872,7212,19966,10769,5258,18003,14099,4351,504625,85856,4607,54295,71840,15066,14376,10045,7476,0,
14,11674,8453,8581,21914,14959,14875,26591,16118,6477,410081,113841,5588,60044,83275,15699,13075,10016,8337,0,
15,10013,7482,6679,21246,15900,12174,22041,15011,6100,353619,99230,6566,57799,73618,15954,12001,10353,7951,0,
16,8610,8656,7681,20122,8666,9334,25068,12972,6238,332879,109521,4071,53816,70287,14853,12051,9361,5272,0,
17,9182,5748,8334,24011,19391,11762,26358,16576,4978,371854,130138,5547,58818,86979,16673,11770,11868,9651,0,
18,12472,9415,6870,19771,8810,8979,130416,9743,5058,277102,123631,4508,55981,83266,18562,14162,9261,5302,0,
19,11355,6578,8066,29682,21083,16046,27318,16488,5395,426021,145788,6280,65029,103885,19360,13093,13919,9893,0,
20,16333,8240,7289,24309,7676,6372,27729,11264,5712,297271,151895,7705,62839,104992,20032,15734,10201,5395,0,
21,10899,8323,9231,34554,31574,19302,37348,21515,6665,549934,159443,6316,77880,106314,18434,13798,14021,12156,0,
22,17609,6716,7928,33089,4753,10014,30898,14068,4178,422424,167810,4851,74180,123400,19845,17277,12453,6335,0,
23,15450,9841,8071,29769,19250,15586,37547,21749,4072,549995,169350,5388,79525,112448,22830,15442,12716,9480,0,
24,13290,9037,8980,33324,20779,13136,31846,18390,4107,479460,169569,4281,79108,122000,22003,17497,13867,112274,0,
