,Reconstruction_error,True_class
0,-1.9771130084991455,0
1,-1.8431553840637207,0
2,-2.1475578943888345,0
3,-2.6243650913238525,0
4,4.859705448150635,0
5,-0.3530414342880249,0
6,27.877923202514648,0
7,0.05363266468048096,0
8,-0.7506502628326416,0
9,2.685967218875885,0
10,-0.2378093719482422,0
11,9.593319034576416,0
12,-0.6738635838031769,0
13,-0.1272199869155884,0
14,-2.076677477359772,0
15,1.568306291103363,0
16,-0.3635271430015564,0
17,-1.1821330189704895,0
18,0.6456788659095765,0
19,-3.1819716453552247,0
20,-1.7206144988536836,0
21,-1.6066356897354126,0
22,-3.8860787391662597,0
23,-4.1463072299957275,0
24,0.15572748184204102,0
25,-3.6835870027542112,0
26,-3.9351052761077883,0
27,-4.158334600925445,0
28,-1.8628965854644775,0
29,-4.5317424774169925,0
30,-2.9357922077178955,0
31,-4.919990730285645,0
32,-3.5144027709960937,0
33,-4.7653905868530275,0
34,0.47343857288360597,0
35,-4.761751711368561,0
36,-5.097956299781799,0
37,-1.4627021551132202,0
38,0.48827509880065917,0
39,-3.285864162445068,0
40,-4.5207124710083,0
41,-5.747845411300659,0
42,-5.512553024291992,0
43,-3.8081684827804567,0
44,-0.13483500480651855,0
45,-4.885489618778228,0
46,-4.027122640609742,0
47,-5.24515380859375,0
48,12.421157217025756,0
49,-5.948219633102417,0
50,-5.210186100006103,0
51,-4.492204511165619,0
52,-5.4643861770629885,0
53,-4.876532173156738,0
54,-5.307527256011963,0
55,1.5820309400558472,0
56,-4.010138368606567,0
57,-5.218347549438477,0
58,-4.097504138946533,0
59,-4.598588180541992,0
60,-4.019115018844604,0
61,-2.4578368186950685,0
62,-3.633364200592041,0
63,-5.383396911621094,0
64,-5.147807955741882,0
65,-5.755390357971192,0
66,-5.449023103713989,0
67,-5.691746425628662,0
68,2.275222647190094,0
69,-4.68618597984314,0
70,-2.3224957466125487,0
71,-4.048724126815796,0
72,-5.429787683486938,0
73,-5.601115894317627,0
74,-4.0854079008102415,0
75,-3.2710524559020997,0
76,-4.84587287902832,0
77,-5.144184350967407,0
78,-4.171299159526825,0
79,0.2067483603954315,0
80,-4.77774600982666,0
81,-2.9731045246124266,0
82,-4.595263576507568,0
83,2.1353088825941087,0
84,-5.621528458595276,0
85,-5.739310836791992,0
86,-5.856165981292724,0
87,-2.529000759124756,0
88,-3.2322379112243653,0
89,-5.350466918945313,0
90,-5.045141351222992,0
91,-0.7087996959686279,0
92,-5.336489534378051,0
93,-3.793753433227539,0
94,-5.702835178375244,0
95,-5.446098756790161,0
96,-5.773529052734375,0
97,-4.331980895996094,0
98,-4.924921751022339,0
99,-5.37590069770813,0
100,-0.3285891890525818,0
101,-4.247276973724365,0
102,-5.63152666091919,0
103,-5.25169882774353,0
104,-4.039307880401611,0
105,-3.8234508514404295,0
106,-3.057358467578888,0
107,-4.932626819610595,0
108,-5.389584922790528,0
109,4.597601687908172,0
110,-1.0696777820587158,0
111,-1.3203253746032715,0
112,-2.9497636795043944,0
113,-3.9639102935791017,0
114,-5.234757661819458,0
115,-2.1994322776794433,0
116,3.5309311509132386,0
117,-5.933439064025879,0
118,-1.9393586933612823,0
119,-3.3821695327758787,0
120,-5.096047830581665,0
121,-5.217003297805786,0
122,-3.986540412902832,0
123,-5.32610330581665,0
124,-5.645846223831176,0
125,-5.31627254486084,0
126,0.1149017333984375,0
127,-5.560292911529541,0
128,-4.969011211395264,0
129,-2.05,0
130,-3.546379232406616,0
131,-3.2816476583480836,0
132,-3.2445940017700194,0
133,1.7577980995178222,0
134,-5.882837581634521,0
135,-5.991730403900147,0
136,-3.4398501396179197,0
137,0.4100659012794495,0
138,-5.132584857940674,0
139,-4.217765283584595,0
140,-3.3412842035293577,0
141,-5.018173313140869,0
142,-5.391758584976197,0
143,-4.387553286552429,0
144,-3.6226545095443727,0
145,3.6386136531829836,0
146,-4.844669675827026,0
147,-5.088313245773316,0
148,-0.34224881529808043,0
149,-4.419918727874756,0
150,-2.7974406599998476,0
151,-1.0151895225048064,0
152,-4.979671120643616,0
153,-5.713412952423096,0
154,-3.9677652597427366,0
155,-5.616814136505127,0
156,-5.678425025939942,0
157,-3.241454029083252,0
158,-4.552793693542481,0
159,-2.2456454277038573,0
160,-4.990773153305054,0
161,-3.9699683248996736,0
162,-5.438911008834839,0
163,-6.045731830596924,0
164,-5.569721651077271,0
165,-5.414403057098388,0
166,-5.740597820281982,0
167,-5.205528259277344,0
168,-3.7023695945739745,0
169,-4.03926157951355,0
170,4.398575389385224,0
171,-4.917268371582031,0
172,-3.9037083625793456,0
173,-4.8822185754776,0
174,-1.6782606363296508,0
175,-5.031127905845642,0
176,-5.393011951446534,0
177,-4.584969389438629,0
178,-5.272768020629883,0
179,-5.540614795684815,0
180,-5.043519687652588,0
181,-2.8785105645656586,0
182,2.905082869529724,0
183,-1.553042221069336,0
184,-5.333897924423217,0
185,-5.527855682373047,0
186,-3.4202834129333497,0
187,-3.9692925930023195,0
188,-5.0442138671875,0
189,-4.464553570747375,0
190,-1.3896757125854493,0
191,-5.369443130493164,0
192,-5.3387613773345945,0
193,-5.165179109573364,0
194,-5.357866382598877,0
195,-4.18745641708374,0
196,3.9879193544387816,0
197,-5.224281048774719,0
198,-3.415805232524872,0
199,-3.6605584383010865,0
200,0.03335417509078979,0
201,-3.6055507898330688,0
202,-5.1578912258148195,0
203,-4.697038340568542,0
204,-4.519118964672089,0
205,-4.544159674644471,0
206,-2.697929263114929,0
207,-2.8889129161834717,0
208,-3.9716283798217775,0
209,-4.310448360443115,0
210,-3.6480295658111572,0
211,-3.0162457466125487,0
212,-3.7935438632965086,0
213,-3.4582218647003176,0
214,-4.147772026062012,0
215,-2.9209432363510133,0
216,-3.5347668647766115,0
217,-2.863646697998047,0
218,-3.2438350558280944,0
219,-3.586543416976929,0
220,-1.4340216636657714,0
221,-1.6995826005935668,0
222,-2.3324091911315916,0
223,-3.5561944484710692,0
224,-0.0997340202331543,0
225,-3.0472395062446593,0
226,-1.6951786518096923,0
227,-2.6653256177902223,0
228,-3.452024793624878,0
229,-2.8203811168670656,0
230,-2.835376000404358,0
231,0.8574247837066651,0
232,-1.3673415184020996,0
233,-3.4701382637023928,0
234,-0.687553596496582,0
235,-2.494249773025513,0
236,-2.4371033906936646,0
237,-1.463936710357666,0
238,-0.9208632469177246,0
239,-1.2025444269180299,0
240,-1.2218389749526977,0
241,-1.9806400060653686,0
242,-2.4624932050704955,0
243,5.49283995628357,0
244,-2.3560380220413206,0
245,-2.203915023803711,0
246,-0.5619702339172363,0
247,-3.1702218055725098,0
248,-2.367516851425171,0
249,-1.5598618745803834,0
250,-0.5494034767150879,0
251,1.2477972984313965,0
252,1.5889697551727295,0
253,-2.9356918811798094,0
254,4.497909116744995,0
255,-0.20171167850494384,0
256,0.4736707925796509,0
257,-1.8133796453475952,0
258,-3.050232696533203,0
259,2.6052623271942137,0
260,2.245614504814148,0
261,-2.844010353088379,0
262,-0.2520829617977142,0
263,1.1794273614883424,0
264,0.385384327173233,0
265,-1.0200410842895509,0
266,-0.8884577929973603,0
267,-0.21708904504776,0
268,-0.6509357213973999,0
269,-3.0149102210998535,0
270,-1.9109895467758178,0
271,-1.195382261276245,0
272,2.7056830525398254,0
273,-2.2103192806243896,0
274,-2.9000369548797607,0
275,-2.689429450035095,0
276,0.5333970189094543,0
277,-2.9267770290374755,0
278,-2.739571046829224,0
279,-2.5397196292877195,0
280,-2.2328795433044433,0
281,-1.9103391885757446,0
282,-2.1373270988464355,0
283,-0.5443017244338989,0
284,0.13751776814460753,0
285,6.980810451507568,0
286,-2.504534888267517,0
287,-3.277775764465332,0
288,1.3234540700912476,0
289,0.30983972549438477,0
290,-4.730487537384033,0
291,-1.304114031791687,0
292,-3.6932482361793517,0
293,-4.412273406982422,0
294,-1.4928824186325074,0
295,-4.58007161617279,0
296,-5.206100177764893,0
297,2.708872842788696,0
298,-4.620191931724548,0
299,-2.285002422332764,0
300,-3.2080145359039305,0
301,-1.9789167821407319,0
302,-5.216115570068359,0
303,-5.712067413330078,0
304,-5.419359970092773,0
305,-5.201278114318848,0
306,-4.515740871429443,0
307,-5.015640783309936,0
308,20.161761856079103,0
309,-2.4533796191215513,0
310,7.797163200378418,0
311,2.832802927494049,0
312,2.0800697565078736,0
313,2.502737045288086,0
314,1.3899171829223633,0
315,0.06365096569061279,0
316,-0.7600013256072998,0
317,1.5057656526565553,0
318,-0.7069558143615723,0
319,-0.7832933664321899,0
320,-1.786814022064209,0
321,-0.39793949127197265,0
322,-1.7773048877716064,0
323,-1.825794792175293,0
324,-2.5613070487976075,0
325,-2.2808534622192385,0
326,-1.707894206047058,0
327,-1.5676249980926513,0
328,-2.2895451545715333,0
329,0.2839637756347656,0
330,3.9247702598571776,0
331,8.907718467712403,0
332,14.9331561088562,0
333,18.209649658203126,0
334,13.02765769958496,0
335,7.567607402801514,0
336,16.490879249572753,0
337,12.563928031921387,0
338,-0.3875711917877197,0
339,7.894616508483887,0
340,1.5826529264450073,0
341,4.416485023498535,0
342,1.1425296306610107,0
343,-0.6413065433502197,0
344,0.9811466217041016,0
345,-0.22702796459198,0
346,30.610432434082032,0
347,2.352703309059143,0
348,-1.0054097175598145,0
349,1.6811684548854828,0
350,0.4535638868808746,0
351,10.986435508728027,0
352,-1.3007865309715272,0
353,0.44646995067596434,0
354,-2.0862182140350343,0
355,1.0031041145324706,0
356,-2.1433735847473145,0
357,-0.3680143356323242,0
358,2.1706737756729124,0
359,-2.323703956604004,0
360,-1.2671843349933625,0
361,-1.4085819840431213,0
362,-2.6800832986831664,0
363,-3.640512800216675,0
364,-3.546650004386902,0
365,-4.138861417770386,0
366,-4.159640216827393,0
367,-4.150355625152588,0
368,-4.016285514831543,0
369,-4.100903213024139,0
370,-2.510015869140625,0
371,-4.756477212905883,0
372,-3.4420576810836794,0
373,-4.960927486419678,0
374,-2.9561206102371216,0
375,-4.9792791366577145,0
376,-5.380530929565429,0
377,-1.2518015205860138,0
378,-1.470342230796814,0
379,-4.478124141693115,0
380,-5.074524402618408,0
381,-5.789066982269287,0
382,-5.427767562866211,0
383,-4.339720106124878,0
384,-0.24391937255859375,0
385,-5.719513702392578,0
386,-4.128045272827149,0
387,-5.19248218536377,0
388,4.6016450881958,0
389,-5.630188751220703,0
390,-5.2986067771911625,0
391,-4.691753149032593,0
392,-5.22776231765747,0
393,-4.5028724193573,0
394,-5.299091339111328,0
395,0.8694631934165955,0
396,-3.8518630027770997,0
397,-4.751776111125946,0
398,-4.016280460357666,0
399,-4.554306268692017,0
400,-2.7171122550964357,0
401,-2.603339672088623,0
402,-2.8598171710968017,0
403,-5.308850240707398,0
404,-5.700824546813965,0
405,-5.384825539588928,0
406,-4.79827800989151,0
407,-5.633997392654419,0
408,1.982810229063034,0
409,-4.1980212211608885,0
410,-3.505986976623535,0
411,-3.9502288341522216,0
412,-5.716252422332763,0
413,-5.346779918670654,0
414,-4.735264635086059,0
415,-3.0693230867385863,0
416,-5.719681167602539,0
417,-4.9787657260894775,0
418,-4.5681181907653805,0
419,0.19368276596069336,0
420,-5.670536470413208,0
421,-2.3870672225952148,0
422,-4.806880712509155,0
423,-0.5396512627601624,0
424,-4.918735361099243,0
425,-2.9244357109069825,0
426,-5.750993251800537,0
427,-3.6900740027427674,0
428,-4.7772218704223635,0
429,-5.446110630035401,0
430,-5.640520906448364,0
431,-0.19368858635425568,0
432,-3.4589378356933596,0
433,-3.8165339469909667,0
434,-4.1239439964294435,0
435,-5.723997974395752,0
436,-5.349856519699097,0
437,-3.3838565826416014,0
438,-4.687817442417145,0
439,-5.612995243072509,0
440,0.73589928150177,0
441,-3.181364917755127,0
442,-5.752173995971679,0
443,-5.399698066711426,0
