index,172.20.1.164,172.20.2.148,172.20.2.151,172.20.1.170,172.20.2.149,172.20.1.165,172.20.1.171,172.20.2.152,172.20.1.166,172.20.1.172,172.20.2.153,172.20.1.168,172.20.2.154,172.20.1.173,172.20.1.167,172.20.2.150,172.20.2.155,172.20.1.169,label,target
1,6716,7591,9547,8911,7220,10520,11086,13589,9569,25127,8740,7852,12373,9863,9554,11910,10821,7289,0,
2,8426,6650,5320,9995,7980,7327,5956,4750,11586,6103,7410,5773,11400,4812,4932,5320,7809,6828,0,
3,9495,7410,5890,9543,9310,8194,7444,10640,8158,9524,4370,11962,8740,9031,6571,8740,7430,8919,0,
4,13100,7404,7149,8412,7980,7141,6674,12854,9189,18715,7030,9414,9833,9853,9717,9952,9301,9953,0,
5,6167,9899,9601,8379,6650,5982,13012,16458,8729,35096,15159,7405,15878,12619,142201,11761,6585,5765,0,
6,8899,8690,7719,13058,5700,9187,19185,8801,5618,22083,23488,8500,13338,19553,17392,14301,14220,10653,0,
7,12128,10475,9542,18369,13494,6455,21597,16669,11139,33542,32256,6974,18728,25585,19546,21003,11076,9492,0,
8,8834,8248,6677,17669,9718,9736,24513,11138,8310,28982,51907,6378,21046,37475,27162,21444,13295,12781,0,
9,12980,10377,6383,17514,9046,7740,23183,7308,12077,23613,53826,5319,20662,38528,26305,20283,14783,7434,0,
10,10247,8710,11734,19482,11460,10486,24783,16091,7264,38955,56947,8493,25686,44763,28947,19297,12546,13819,0,
11,144780,12095,12316,20697,15471,12248,28145,19766,8219,67840,57444,10796,37934,36863,30611,32842,14317,13519,0,
12,11842,9639,12611,17558,8373,8396,157225,20178,8038,47228,51787,8676,25334,41027,26348,29616,15196,10213,0,
13,15217,7415,11217,152510,15699,10628,40338,12702,6875,41862,89932,8564,27437,57126,39835,32340,16849,17140,0,
14,12846,12209,10961,21641,12552,16282,33278,25692,9655,67712,68590,9807,41173,47446,35542,30061,15047,11018,0,
15,12935,10456,13133,28814,15296,16667,32067,29429,8963,84513,78168,7576,46168,53612,45268,47376,18614,15080,0,
16,15680,17028,14497,23740,12263,14161,32963,33388,8967,94244,74955,10836,46179,55045,45508,36496,17088,12619,0,
17,10492,10434,14607,27572,24089,15619,38649,39113,12505,104564,64096,11745,48110,54317,42919,38133,20685,17365,0,
18,15304,13256,15603,21756,6460,13139,29952,21503,6304,76437,76012,6072,47956,61257,43415,46403,19274,10654,0,
19,13659,14530,13950,28685,19853,17812,46243,38254,12516,93660,92037,141047,50640,62762,45494,48413,24281,16655,0,
20,13383,12921,15791,25442,9880,9442,43015,24994,8847,89054,103969,5614,46407,198301,53467,45016,20094,12763,0,
21,15369,8604,15736,26747,13327,14478,42585,35627,8205,94005,98380,9409,48961,66733,50728,44241,18328,15443,0,
