index,172.20.1.164,172.20.2.148,172.20.2.151,172.20.1.170,172.20.2.149,172.20.1.165,172.20.1.171,172.20.2.152,172.20.1.166,172.20.1.172,172.20.2.153,172.20.1.168,172.20.2.154,172.20.1.173,172.20.1.167,172.20.2.150,172.20.2.155,172.20.1.169,label,target
1,46.0,32.0,21.0,56.0,28.0,48.0,47.0,32.0,41.0,49.0,38.0,26.0,47.0,33.0,51.0,35.0,31.0,45.0,0,
2,57.0,53.0,37.0,46.0,42.0,42.0,49.0,71.0,54.0,122.0,50.0,36.0,61.0,55.0,53.0,42.0,36.0,48.0,0,
3,41.0,46.0,33.0,65.0,38.0,54.0,61.0,76.0,57.0,140.0,26.0,45.0,90.0,51.0,49.0,45.0,58.0,41.0,0,
4,62.0,67.0,38.0,58.0,38.0,50.0,55.0,72.0,39.0,184.0,42.0,52.0,90.0,61.0,71.0,57.0,58.0,46.0,0,
5,73.0,56.0,56.0,85.0,36.0,61.0,72.0,82.0,47.0,160.0,96.0,44.0,94.0,110.0,72.0,52.0,54.0,64.0,0,
6,61.0,59.0,38.0,69.0,52.0,81.0,97.0,53.0,49.0,163.0,97.0,60.0,87.0,95.0,56.0,50.0,74.0,55.0,0,
7,50.0,47.0,53.0,83.0,59.0,48.0,201.0,82.0,51.0,150.0,110.0,60.0,78.0,105.0,69.0,51.0,55.0,46.0,0,
8,81.0,43.0,48.0,91.0,63.0,56.0,118.0,56.0,59.0,137.0,165.0,52.0,100.0,160.0,92.0,59.0,62.0,71.0,0,
9,59.0,36.0,37.0,90.0,32.0,78.0,95.0,86.0,53.0,146.0,161.0,44.0,96.0,134.0,76.0,36.0,86.0,50.0,0,
10,80.0,42.0,31.0,99.0,49.0,51.0,117.0,56.0,70.0,99.0,146.0,66.0,69.0,134.0,102.0,46.0,62.0,71.0,0,
11,72.0,37.0,37.0,115.0,58.0,54.0,139.0,70.0,59.0,172.0,205.0,53.0,79.0,174.0,83.0,59.0,89.0,59.0,0,
12,56.0,50.0,49.0,99.0,59.0,43.0,128.0,49.0,62.0,111.0,216.0,51.0,82.0,196.0,82.0,51.0,95.0,69.0,0,
13,60.0,37.0,53.0,115.0,58.0,87.0,134.0,76.0,50.0,157.0,238.0,62.0,87.0,196.0,97.0,84.0,93.0,64.0,0,
14,74.0,65.0,54.0,253.0,51.0,88.0,165.0,80.0,49.0,143.0,245.0,57.0,102.0,189.0,81.0,60.0,93.0,89.0,0,
15,60.0,42.0,65.0,97.0,51.0,49.0,113.0,83.0,54.0,287.0,189.0,42.0,143.0,225.0,106.0,63.0,101.0,64.0,0,
16,182.0,45.0,58.0,84.0,50.0,82.0,128.0,95.0,60.0,220.0,170.0,50.0,129.0,170.0,84.0,73.0,71.0,44.0,1,172.20.1.169
17,76.0,47.0,76.0,112.0,28.0,68.0,134.0,86.0,68.0,221.0,233.0,59.0,155.0,210.0,123.0,67.0,120.0,47.0,1,172.20.1.169
18,76.0,50.0,68.0,131.0,69.0,70.0,188.0,134.0,58.0,417.0,258.0,47.0,151.0,218.0,101.0,95.0,103.0,40.0,1,172.20.1.169
19,77.0,69.0,48.0,122.0,27.0,57.0,149.0,74.0,55.0,196.0,236.0,44.0,129.0,249.0,105.0,89.0,88.0,52.0,1,172.20.1.169
20,79.0,46.0,56.0,110.0,61.0,106.0,189.0,112.0,54.0,269.0,289.0,48.0,179.0,247.0,108.0,75.0,112.0,76.0,0,
21,65.0,63.0,55.0,130.0,45.0,71.0,150.0,98.0,50.0,232.0,248.0,46.0,142.0,268.0,126.0,79.0,117.0,52.0,0,
22,73.0,67.0,57.0,126.0,82.0,204.0,166.0,145.0,58.0,341.0,231.0,47.0,186.0,207.0,96.0,87.0,93.0,75.0,0,
23,95.0,60.0,81.0,148.0,66.0,94.0,188.0,144.0,60.0,383.0,312.0,49.0,220.0,287.0,137.0,98.0,140.0,71.0,0,
24,84.0,61.0,72.0,130.0,49.0,59.0,163.0,140.0,52.0,390.0,261.0,49.0,207.0,213.0,106.0,90.0,127.0,67.0,0,
25,78.0,57.0,81.0,155.0,74.0,87.0,190.0,121.0,62.0,405.0,279.0,55.0,240.0,275.0,120.0,103.0,127.0,85.0,0,
26,93.0,58.0,67.0,133.0,90.0,69.0,183.0,154.0,50.0,404.0,278.0,77.0,212.0,263.0,112.0,96.0,118.0,73.0,0,
27,82.0,55.0,66.0,128.0,36.0,45.0,198.0,94.0,56.0,297.0,366.0,34.0,204.0,290.0,112.0,92.0,138.0,78.0,0,
28,88.0,53.0,67.0,138.0,42.0,92.0,155.0,130.0,48.0,289.0,345.0,47.0,166.0,317.0,130.0,83.0,123.0,77.0,0,
29,94.0,42.0,81.0,154.0,108.0,108.0,258.0,150.0,63.0,408.0,366.0,65.0,230.0,295.0,125.0,122.0,150.0,84.0,0,
30,90.0,55.0,71.0,162.0,86.0,95.0,201.0,134.0,63.0,336.0,355.0,50.0,205.0,328.0,135.0,89.0,120.0,85.0,0,
31,88.0,64.0,62.0,159.0,81.0,86.0,214.0,122.0,54.0,386.0,343.0,42.0,212.0,307.0,131.0,90.0,127.0,78.0,0,
32,95.0,70.0,78.0,188.0,114.0,77.0,262.0,154.0,61.0,432.0,417.0,49.0,244.0,358.0,146.0,101.0,180.0,92.0,0,
33,100.0,71.0,77.0,169.0,45.0,82.0,214.0,114.0,67.0,374.0,375.0,48.0,209.0,334.0,140.0,100.0,153.0,67.0,0,
34,80.0,57.0,78.0,181.0,104.0,98.0,253.0,170.0,56.0,405.0,430.0,47.0,216.0,349.0,128.0,116.0,159.0,67.0,0,
35,97.0,76.0,80.0,157.0,54.0,76.0,328.0,147.0,42.0,468.0,393.0,46.0,257.0,372.0,138.0,105.0,165.0,92.0,0,
36,88.0,51.0,63.0,165.0,50.0,80.0,205.0,100.0,41.0,408.0,283.0,54.0,176.0,317.0,124.0,77.0,102.0,76.0,0,
37,102.0,55.0,79.0,197.0,128.0,109.0,261.0,197.0,50.0,493.0,426.0,61.0,246.0,405.0,146.0,117.0,167.0,97.0,0,
38,88.0,51.0,85.0,169.0,73.0,66.0,184.0,157.0,42.0,504.0,332.0,50.0,254.0,292.0,164.0,107.0,162.0,76.0,0,
39,84.0,69.0,95.0,165.0,61.0,85.0,217.0,132.0,44.0,584.0,290.0,41.0,220.0,350.0,143.0,96.0,142.0,71.0,0,
40,86.0,68.0,82.0,184.0,93.0,117.0,243.0,193.0,75.0,591.0,387.0,54.0,278.0,352.0,140.0,128.0,170.0,104.0,0,
41,86.0,67.0,97.0,187.0,75.0,96.0,252.0,155.0,40.0,495.0,409.0,44.0,291.0,352.0,163.0,108.0,187.0,109.0,0,
42,93.0,71.0,87.0,276.0,94.0,117.0,225.0,172.0,61.0,740.0,361.0,64.0,285.0,327.0,137.0,109.0,162.0,70.0,1,172.20.1.172
43,94.0,59.0,63.0,167.0,63.0,59.0,255.0,137.0,48.0,674.0,398.0,55.0,284.0,352.0,143.0,104.0,156.0,89.0,1,172.20.1.172
44,87.0,52.0,61.0,159.0,88.0,93.0,220.0,161.0,46.0,549.0,380.0,64.0,220.0,357.0,147.0,107.0,148.0,94.0,1,172.20.1.172
45,62.0,79.0,90.0,183.0,95.0,85.0,218.0,161.0,52.0,642.0,390.0,62.0,296.0,358.0,146.0,125.0,176.0,89.0,1,172.20.1.172
46,109.0,59.0,105.0,211.0,84.0,113.0,232.0,245.0,61.0,791.0,407.0,62.0,375.0,370.0,157.0,139.0,201.0,66.0,0,
47,96.0,85.0,113.0,197.0,92.0,103.0,250.0,206.0,73.0,638.0,438.0,51.0,337.0,369.0,146.0,143.0,173.0,95.0,0,
48,98.0,97.0,122.0,193.0,93.0,103.0,250.0,237.0,42.0,703.0,413.0,74.0,370.0,355.0,170.0,153.0,189.0,96.0,0,
49,75.0,78.0,126.0,211.0,80.0,222.0,237.0,223.0,67.0,701.0,389.0,74.0,341.0,384.0,137.0,133.0,189.0,87.0,0,
50,102.0,88.0,110.0,217.0,153.0,91.0,250.0,204.0,71.0,677.0,447.0,68.0,339.0,418.0,175.0,132.0,185.0,112.0,0,
51,121.0,99.0,134.0,203.0,75.0,119.0,250.0,275.0,67.0,821.0,431.0,49.0,394.0,376.0,158.0,137.0,219.0,104.0,0,
52,87.0,92.0,135.0,201.0,92.0,107.0,262.0,241.0,37.0,764.0,446.0,68.0,394.0,394.0,171.0,142.0,195.0,110.0,0,
53,112.0,86.0,126.0,170.0,70.0,94.0,226.0,267.0,45.0,840.0,380.0,49.0,402.0,349.0,159.0,152.0,196.0,90.0,0,
54,79.0,87.0,106.0,202.0,95.0,85.0,212.0,261.0,64.0,813.0,368.0,56.0,393.0,338.0,149.0,162.0,199.0,98.0,0,
55,109.0,107.0,124.0,196.0,147.0,128.0,252.0,292.0,60.0,854.0,397.0,70.0,426.0,365.0,150.0,164.0,207.0,88.0,0,
56,95.0,81.0,114.0,177.0,66.0,62.0,248.0,219.0,46.0,789.0,400.0,60.0,420.0,346.0,144.0,154.0,190.0,78.0,0,
57,79.0,92.0,124.0,209.0,152.0,126.0,212.0,296.0,44.0,858.0,358.0,50.0,404.0,345.0,133.0,156.0,214.0,102.0,0,
58,89.0,85.0,134.0,174.0,93.0,108.0,196.0,235.0,65.0,817.0,343.0,54.0,425.0,353.0,164.0,162.0,184.0,83.0,0,
59,101.0,111.0,126.0,191.0,99.0,74.0,223.0,259.0,56.0,836.0,354.0,59.0,414.0,356.0,151.0,145.0,180.0,84.0,0,
60,99.0,96.0,142.0,211.0,99.0,138.0,225.0,348.0,65.0,836.0,412.0,65.0,542.0,382.0,153.0,194.0,226.0,104.0,0,
61,94.0,116.0,139.0,211.0,70.0,88.0,322.0,266.0,43.0,997.0,341.0,40.0,511.0,331.0,163.0,182.0,216.0,91.0,0,
62,82.0,110.0,134.0,196.0,118.0,138.0,231.0,362.0,71.0,1034.0,397.0,71.0,457.0,383.0,169.0,168.0,225.0,96.0,0,
63,88.0,109.0,139.0,213.0,90.0,112.0,254.0,281.0,71.0,958.0,367.0,46.0,494.0,337.0,163.0,153.0,218.0,86.0,0,
64,88.0,102.0,123.0,217.0,122.0,94.0,240.0,305.0,57.0,867.0,384.0,60.0,411.0,363.0,140.0,143.0,214.0,117.0,0,
65,119.0,80.0,151.0,215.0,111.0,128.0,234.0,303.0,50.0,1038.0,437.0,47.0,531.0,413.0,187.0,201.0,232.0,82.0,0,
66,74.0,103.0,106.0,177.0,89.0,90.0,225.0,261.0,69.0,825.0,353.0,56.0,391.0,340.0,136.0,160.0,196.0,74.0,0,
67,94.0,98.0,156.0,202.0,125.0,120.0,204.0,355.0,50.0,1093.0,372.0,63.0,516.0,395.0,159.0,183.0,216.0,87.0,0,
