index,172.20.1.164,172.20.2.148,172.20.2.151,172.20.1.170,172.20.2.149,172.20.1.165,172.20.1.171,172.20.2.152,172.20.1.166,172.20.1.172,172.20.2.153,172.20.1.168,172.20.2.154,172.20.1.173,172.20.1.167,172.20.2.150,172.20.2.155,172.20.1.169,label,target
1,4777,3354,2211,5469,2948,4663,4339,3354,3922,4486,4016,2236,5009,3145,5132,3685,3279,4326,0,
2,4865,5961,3699,5018,4422,4138,5021,7604,5149,89905,5340,3584,10983,6904,4721,4646,3697,4491,0,
3,4065,4942,3452,7464,4016,5040,6029,8790,5504,146037,2692,4051,17938,8922,4996,5152,6001,3884,0,
4,6049,7509,3712,6751,4016,4677,5519,7524,3636,146250,7125,5064,17406,10455,7256,6342,5603,4262,0,
5,8259,5967,6011,10425,3760,7800,9222,9226,4166,163282,23927,4595,21007,21598,7414,6007,4352,6602,0,
6,6729,7017,3905,8641,5490,9953,10681,5344,4875,117456,28033,5738,20126,19958,7009,7029,6744,5198,0,
7,5155,5054,5536,9856,8764,4694,111021,9981,4764,134417,28359,5970,18528,22666,7194,5762,5221,3724,0,
8,9260,5059,5507,11935,9939,4920,13856,5808,5748,102672,49059,5145,24017,35660,11427,7003,5270,7020,0,
9,6604,3976,4017,11722,3354,10818,10360,9417,5110,124454,45873,4140,24770,27626,9357,4276,7709,4686,0,
10,8341,5061,3124,11621,8588,4882,11872,5743,6546,58739,43740,6351,16473,30345,10993,6189,5623,6621,0,
11,8734,4081,3893,14226,9002,5182,16961,8894,5857,137616,62753,5058,21334,40013,10126,7857,8120,5692,0,
12,6635,5885,5023,13101,9521,4184,15004,5075,5906,92971,70123,5083,24676,45443,10172,6235,8305,6184,0,
13,6749,4000,5858,14554,8436,10612,16653,8667,5056,151220,74565,5807,27420,150287,11774,10313,8040,6274,0,
14,8187,6981,5180,120094,8721,12235,18062,7319,4421,130733,73318,5745,26575,46408,9129,7994,8091,8309,0,
15,6979,6037,7344,13361,8733,4594,15078,11548,5095,250554,63296,4252,43360,51215,13410,9981,8365,7248,0,
16,109175,5382,5886,11886,9967,9147,16333,11938,6051,260129,50065,4422,35680,43474,10463,9639,5946,3751,1,172.20.1.169
17,8658,6415,8372,15129,4575,8054,15916,9659,7198,211430,77317,5663,39718,52831,15230,9210,10253,4159,1,172.20.1.169
18,9444,5925,7705,18425,13076,8587,21379,16203,5377,418425,82065,4848,45336,59747,13086,11352,7924,3218,1,172.20.1.169
19,9312,7765,4975,15375,2873,5550,16576,8343,5396,193979,79485,4223,36154,59417,12477,10887,7006,4617,1,172.20.1.169
20,9422,5800,5664,16821,9410,14972,22170,12348,5132,277528,92903,4613,51329,61082,13823,10127,9073,7470,0,
21,8395,7222,5524,18553,4723,10126,18212,11866,4669,243138,82023,4292,42082,62263,16240,11539,9176,5459,0,
22,9132,9392,6142,17820,15462,113326,19896,15605,5523,352735,72419,4456,48274,56394,12468,11485,7408,6908,0,
23,11595,7481,8723,21888,9403,12247,22492,18375,5650,450145,104852,4516,63238,75066,16583,13707,10913,6650,0,
24,11044,7732,7905,19191,8220,5809,21064,16922,4948,440817,81605,109107,61746,56304,13766,11796,10293,6285,0,
25,8703,8088,8152,22313,10091,11330,21763,14356,6158,436879,95030,5490,59772,71169,14356,13607,10390,8345,0,
26,10985,8259,7240,19895,14295,8890,24372,18353,4600,446331,94139,7443,64872,69121,15927,14725,8237,7062,0,
27,10412,6535,7106,21662,3760,5349,23871,10470,5614,348256,110906,3192,54737,75031,120480,12378,11164,7157,0,
28,11417,6802,6840,20121,4422,11361,21579,14869,4519,290768,109706,4476,51741,80407,17034,11824,9481,7476,0,
29,12332,6445,7788,22101,20635,15348,29937,16969,6050,468232,118747,6283,64093,84870,17039,16701,12419,7728,0,
30,11376,6937,7121,23202,17154,11495,23739,16513,6147,338204,119126,4959,59687,81916,17172,13143,8807,7974,0,
31,11179,8265,6741,22273,15011,10701,24472,14292,5033,386370,114942,3867,64233,80505,18143,13935,9578,7351,0,
32,12283,8452,8886,29129,20606,12361,31813,18496,6866,500581,138426,4697,69141,95262,19331,13797,14570,8735,0,
33,12690,9051,8591,23643,4978,10684,23955,13485,6583,361157,127453,4298,64471,91074,18965,14109,12570,5652,0,
34,10343,7121,7607,26414,22085,11481,32144,19006,5313,437942,141461,4297,67663,96695,17226,16022,12506,113843,0,
35,12307,9319,7778,23960,7968,9259,125708,18512,3914,541939,130515,4490,76227,95616,17496,14789,12741,8992,0,
36,8966,9082,8836,18872,9155,5577,20066,13418,3067,311860,118601,4716,65910,64128,12763,14710,10490,5239,0,
37,12950,6916,8511,29444,24282,14858,28945,22164,5636,559578,144530,6639,81714,106141,20833,16783,12318,9572,0,
38,10922,6870,9424,25041,14656,10584,22434,17565,3790,533429,107175,4677,70403,78715,20563,16900,12242,7913,0,
39,8799,11743,13533,21075,10489,5220,18538,20401,2884,458375,120832,3403,84049,71562,15251,16765,13791,4792,0,
40,10755,10139,8850,26406,18884,14597,27500,21982,7129,625155,129575,5140,83426,93871,19368,18995,13968,10208,0,
41,111143,8181,9854,29549,14155,13768,29603,19093,3814,590239,140145,4296,85952,206863,20909,16592,14380,10069,0,
42,12891,10397,11545,125571,19915,14647,27498,25266,5591,685549,117892,6066,85879,91322,18305,16313,11936,6425,1,172.20.1.172
43,11174,10394,8343,24686,9142,6757,30140,20012,4918,559017,137592,5353,85685,96058,18695,16196,12011,7926,1,172.20.1.172
44,10781,7418,6365,24300,16395,11764,24310,21596,4245,460815,127188,6383,72964,95661,20115,15741,11300,9078,1,172.20.1.172
45,7888,14404,10604,28091,17452,10487,24576,22572,5003,605978,131148,5866,90832,96109,20630,16990,13578,8380,1,172.20.1.172
46,14628,9054,10804,31848,14542,15848,29371,32533,5001,856307,138175,6200,115935,104340,21153,20523,14721,6532,0,
47,12614,11880,11728,30550,15523,14826,31461,27812,7076,718784,141796,5004,99998,99928,19963,20631,13010,8950,0,
48,11447,13281,12063,29483,20568,14936,28445,32322,4518,778918,135265,6940,104724,104718,21016,22738,14480,9423,0,
49,11209,10897,13516,32041,15375,116066,28605,27576,6442,799108,133912,106452,101864,105075,18776,19931,14891,7655,0,
50,12505,12633,11435,32753,31385,14131,31325,22661,6476,698492,148137,6760,103543,112219,23303,19779,14258,10452,0,
51,15726,13210,14027,33423,11270,16936,27225,32370,6494,962705,140967,4837,120161,110686,22524,20222,16508,9783,0,
52,11673,12793,14216,32494,16155,14859,32631,28747,3311,864330,148799,6673,107435,110648,23157,20969,15075,10507,0,
53,13601,11709,12600,28473,13105,12422,24615,32740,4406,975343,118626,4703,115175,103290,21492,22636,14848,8480,0,
54,9285,12940,11372,31814,18827,12238,24383,30817,5982,861789,120918,5435,114166,98957,21530,22298,14833,9250,0,
55,13662,14626,12840,32991,30600,20702,32829,34979,5653,994482,128896,6910,117897,110158,21391,22628,15199,9073,0,
56,11860,10870,11878,28883,13259,6740,31159,25317,4416,907450,130535,5746,113820,97284,20159,23090,13805,7042,0,
57,9572,13088,12764,32767,32546,18331,25583,34393,3898,952848,115108,4835,117701,100965,18982,21733,15620,9543,0,
58,11522,10433,13918,29268,14804,15241,24929,28857,6394,963662,113679,4938,116908,101683,22450,23053,13714,8700,0,
59,12705,16317,12636,29275,20690,11511,25038,30255,5320,931182,118340,5736,121115,101948,20630,21246,12673,7959,0,
60,11674,14049,14872,35119,21688,19710,25859,40964,6327,1382594,135004,7117,152017,117981,22133,26945,16780,9637,0,
61,12891,16479,13923,33662,13522,10769,123979,35430,3829,1122516,112769,3610,144193,102751,23896,25708,15400,8685,0,
62,10589,15147,14192,32580,25979,22103,26206,44845,6746,1237342,136059,7013,132924,110898,23558,23983,17213,9371,0,
63,11052,13634,14651,34235,19615,15431,30275,32079,107176,1123666,121042,4322,135448,103777,22882,22195,16252,7883,0,
64,11650,15581,11863,34299,27328,12514,27980,36367,5245,966286,131295,5849,124210,104469,20141,22206,15777,11650,0,
65,15169,11443,15051,36601,23557,19078,26871,33173,5403,1328507,142172,4206,145460,127040,26493,26673,17498,7366,0,
66,9571,14216,10909,27932,17252,12230,26304,29597,6575,909262,113963,5807,115947,97188,19492,22521,14508,6892,0,
67,10897,13102,15366,34659,26338,16930,23253,41709,4678,1329437,128239,6304,142311,113834,22903,25556,14873,7820,0,
68,11897,17587,13823,33673,13468,19977,32264,33147,4933,1080803,133567,5339,139866,113957,21594,24584,15060,8461,0,
69,10961,13830,16497,34514,33540,21229,24422,43901,5989,1357164,121470,6482,150195,113094,24095,24972,15299,7379,0,
70,114350,13760,14530,29778,19005,13562,22886,35351,4903,1059523,121978,5464,131387,217611,24140,24654,12539,8086,0,
