index,172.20.1.164,172.20.2.148,172.20.2.151,172.20.1.170,172.20.2.149,172.20.1.165,172.20.1.171,172.20.2.152,172.20.1.166,172.20.1.172,172.20.2.153,172.20.1.168,172.20.2.154,172.20.1.173,172.20.1.167,172.20.2.150,172.20.2.155,172.20.1.169,label,target
1,9756,7365,11075,9715,8360,7975,13308,13228,10023,27400,9883,9565,15282,8755,11891,13924,11670,9913,0,
2,11082,4940,7220,8901,6460,7785,6262,7410,7209,6861,6460,8617,7980,6494,9752,10450,7980,9447,0,
3,8855,10640,7010,7682,4750,7286,11730,8550,7521,8851,9500,8773,6840,5270,6719,6650,2679,6645,0,
4,7356,6080,7600,9589,4940,5815,10103,8740,12510,12937,6650,8236,7030,7208,11079,8170,7259,5196,0,
5,6564,6080,8740,7862,11040,8799,5309,7220,5353,6336,5130,9566,7790,8661,9615,6460,8379,9115,0,
6,8236,8170,7790,6011,5110,7215,6339,4940,7698,9520,8170,9185,7030,6333,9868,9120,5150,8084,0,
7,7778,9443,12093,8965,7980,6828,7018,14617,10294,37421,4952,10517,17474,8334,12691,6591,7509,8877,0,
8,9003,9891,12548,10195,6840,11132,140790,15595,7283,37196,7410,7443,19049,8567,11873,12454,9695,7633,0,
9,7926,10465,5524,8330,8930,6870,8204,14790,7828,28906,7030,7096,15507,11035,13184,16795,10909,7248,0,
10,8661,9909,13601,9529,7410,7093,9369,22923,11493,54228,6080,9755,22842,8035,16297,16683,9722,10825,0,
11,7205,8304,12552,10706,12719,11712,10668,21946,7640,52786,7980,8817,26564,11123,15921,18272,9733,8407,0,
12,6958,8094,13237,9587,11400,7097,9524,20545,10136,48334,7600,8267,29250,9254,14492,13286,9793,7936,0,
13,7240,10523,16252,7948,10754,11527,7960,24415,7871,68841,5510,9432,31612,11083,15010,21543,12294,10647,0,
14,4101,13264,11145,9843,7220,144640,8419,21739,8161,73334,6840,6519,41478,10995,20573,27034,12069,9305,0,
15,10322,8708,12628,10287,14857,7514,9020,23991,7752,71927,5320,8599,36844,10257,16295,20461,9723,9352,0,
16,8264,12942,16127,7062,6460,11207,11747,27130,7359,76699,21326,140641,42290,16402,20901,25758,11950,7971,0,
17,11259,11023,11313,13860,11065,7784,15239,23889,11261,65145,22104,7722,33134,17832,20634,23362,9606,10162,0,
18,12222,10787,17620,14366,12916,13991,13906,31206,11473,81113,22770,10064,42505,158921,25526,27317,12899,6245,0,
19,12722,13770,16285,16029,10175,16174,20567,26223,9656,73514,30254,6699,33747,21888,17495,28485,15780,11626,0,
20,10849,13384,13326,19058,10308,9950,13865,24305,7587,82020,34955,7874,39926,32274,30073,30625,13068,12444,0,
21,9460,8938,13480,18329,15982,13115,22485,28487,9547,70834,35191,8552,34322,24404,29564,27149,17086,10986,0,
22,14115,11817,10187,18607,12334,12551,16998,21070,7773,67960,41645,7413,38560,34745,27626,32513,17041,11064,0,
23,11390,15478,15901,19331,7410,9582,28211,26758,8992,204696,54278,6825,34082,35198,27703,30152,12804,10630,0,
24,14438,8915,12097,18092,15364,8355,20753,12696,8457,42745,51611,10395,27633,43887,34133,24492,16600,10586,1,172.20.1.169
25,7330,7315,10279,14965,15991,14049,25518,15010,8214,46009,37966,7879,24243,24836,25139,18217,15120,12537,1,172.20.1.169
26,13949,11533,10395,17722,5320,8253,24988,23158,10323,65131,53476,9305,30247,43009,32805,28358,15436,2131,1,172.20.1.169
27,13502,6535,11858,21305,11934,13370,36779,15481,9146,42854,79702,8199,25050,54327,35595,31021,15278,145576,0,
28,12311,9434,16168,23337,10393,10956,34719,32217,6348,91593,76000,8052,44217,53594,43103,38932,17569,9717,0,
29,12696,10910,14587,24814,18414,7785,34660,24194,13523,77701,75157,6908,41776,48804,38179,39368,14496,11875,0,
30,146635,14871,12860,23546,15930,11314,37326,32993,8804,76991,89332,9591,43117,63867,41930,36115,20042,15682,0,
31,15416,14099,14660,154314,8348,16269,29917,26575,5966,89272,69183,6467,47527,50689,42076,41654,19503,8073,0,
32,8984,12271,17230,21026,17632,13005,35227,35089,10128,102714,65746,10786,51351,44548,40164,37809,17695,14464,0,
33,15001,17331,13477,22108,11784,11431,164035,28371,6534,90041,75118,7363,54320,45305,44882,45632,18539,15664,0,
34,12500,11991,14869,22968,11042,14886,35709,33969,11630,94859,74245,10646,45118,49858,43982,38723,16750,11806,0,
35,13432,11119,15171,25029,15598,15916,35896,32341,10132,98868,84101,9779,49047,57833,42276,44182,21376,15481,0,
36,13339,15868,21421,26131,6650,22592,34054,43209,9753,117435,70256,5315,54885,47096,42921,39805,22207,11866,0,
37,15994,14205,18932,18765,14756,9689,24445,39302,11267,121006,64989,14428,67257,54517,46785,46051,20594,15881,0,
38,12387,13467,18855,22422,13055,17490,39431,35847,10336,116764,70771,9460,55161,47566,42895,42080,18830,14879,0,
39,15916,14708,20598,32396,17670,10449,43253,36721,9116,132149,108000,9525,67859,81361,68211,54217,26170,14323,0,
40,13526,14512,20761,27643,17519,26916,39545,44168,8988,123341,78578,10466,61098,58560,49015,46540,24538,16659,0,
41,21041,14072,21995,36839,13115,16568,50111,36769,8443,128569,110332,10449,76925,75352,60201,61728,23147,12253,0,
42,16071,17341,18437,29934,17740,153244,35536,38301,143734,116594,82473,11821,59646,59486,49876,46011,22174,14355,0,
43,14413,12840,18545,27415,24969,11321,43131,33226,9137,108572,90305,11852,60098,68292,48966,48830,21279,20577,0,
44,12855,19702,19838,24163,15298,14365,34439,44984,9914,139308,70441,6478,70930,59783,48504,54149,23106,15777,0,
45,16600,11912,21207,31374,25023,25595,34848,47596,11347,148036,80361,8733,73227,66748,57884,58117,22672,18775,0,
46,13944,17719,18719,26409,13731,17133,39251,48332,8638,135134,84660,8942,71810,63033,53028,55910,22043,17210,0,
47,18981,12531,19681,30589,25719,18608,35654,44169,14677,128923,90946,9128,66896,66792,52243,57161,22782,14428,0,
48,16751,14694,19603,29052,18730,18176,48122,42482,8672,136593,83951,12180,71853,190137,46989,50550,21545,13586,0,
49,11573,14355,23665,29792,11349,14401,31710,51807,7995,159239,84316,8821,85587,69313,59980,65657,24696,13443,0,
50,8795,15218,18172,20035,17023,17267,18262,52032,6123,141872,38002,10034,71516,25874,35146,44815,19424,16982,1,172.20.2.153
51,8158,15156,27289,13717,13165,9939,8716,51073,9969,180261,603,8785,87281,15014,33912,49952,24313,10826,1,172.20.2.153
52,6002,18780,26711,16071,22323,23665,9037,73178,12428,237137,2139,10758,108924,15974,173680,58673,22861,14543,1,172.20.2.153
53,9627,22300,24662,17404,5828,10864,10042,60954,9707,343712,9561,8931,101890,18543,45934,56143,19129,9552,0,
54,10218,20060,28870,26467,26639,24342,23420,79169,8559,258825,37204,8697,114527,38394,60331,67932,24682,11877,0,
55,14484,24375,31700,21204,17011,17796,19687,62143,10785,229005,42804,10599,122156,38061,55396,78172,23701,149063,0,
56,9649,23883,30308,24136,24550,25176,22709,78127,10717,247141,34609,8205,111422,33730,49759,64960,26408,17627,0,
57,10791,23538,31916,23230,17323,20025,24342,75124,8000,256932,34426,6972,130452,41788,62258,78855,29253,11585,0,
58,11507,20658,28242,21492,13603,14378,17059,63175,8701,218084,32780,7601,105780,30101,46798,62315,20983,8389,0,
59,140304,24737,33283,22959,14000,21849,25707,75811,11206,253003,36494,8066,111293,38491,56446,67672,26965,14835,0,
60,15273,26927,31626,22760,17686,12691,158995,66819,9035,242531,55412,9456,113493,43837,59056,74944,23810,12939,0,
61,12228,18688,29014,160192,32184,21165,27001,83221,10304,258815,57727,13639,118759,51721,56238,70827,33048,18401,0,
62,11811,25700,30213,24399,7980,15376,23051,71683,11128,245182,52656,9186,120736,49307,63384,78893,27514,11944,0,
63,9882,14356,29862,23927,31012,15332,25640,70335,10969,229987,50723,10468,110347,41621,55141,70280,25937,15922,0,
64,14678,19518,27888,24955,16795,20019,34522,67094,8143,242424,63386,10230,117829,52663,63063,76989,28286,16427,0,
65,9335,22122,30944,25037,22380,15154,28065,81831,10463,260106,53578,8029,118258,50913,60995,75346,30174,14006,0,
66,12171,21804,33622,28294,25769,17135,35332,75956,12407,258363,69590,6537,133088,54727,67622,87661,32465,14994,0,
67,13608,22773,31810,30398,17965,26638,33922,77353,10292,244633,83443,12868,114175,69566,72860,76980,30177,15590,0,
68,18382,19429,31739,27575,19065,20323,29357,75185,11871,234855,70726,8978,119296,53394,64970,73636,27685,14501,0,
69,12060,18627,29397,27655,16286,14925,31720,70850,7664,231319,76175,12746,112266,55771,65362,69835,27569,14464,0,
70,12083,21149,28221,27349,22214,144191,28408,75771,7229,239012,65199,10992,113585,52936,63135,77480,27139,13101,0,
71,13374,21159,28800,30869,22531,24561,38408,62727,11403,231051,74495,10927,114834,62936,69365,76894,27933,16039,0,
72,12203,21695,27900,26094,18248,21806,28373,77232,10291,223063,60605,7675,110724,50333,61463,70032,27406,11000,0,
73,15049,23211,26228,28903,23885,19203,35844,66604,11694,226290,63397,10865,110208,55194,61793,75750,27079,13396,0,
74,12956,25384,34388,31613,26834,19888,25061,90414,12451,291242,70882,9247,138636,65156,76253,87569,32669,17327,0,
75,18711,20740,32088,30134,21821,10925,35248,79444,9406,242620,66878,9745,125868,52725,61141,80166,24913,16844,0,
76,15111,20031,35782,33588,27915,16056,33242,89069,9699,287137,79969,10447,137088,65850,71117,90201,32236,21938,0,
77,11347,22428,29785,30195,25457,22525,33383,79690,8297,248757,72117,10223,126394,60131,67025,86542,26582,12449,1,172.20.2.151
78,13121,13592,14950,21893,9010,15533,21071,42122,7669,261770,47536,7142,50601,35421,167139,33540,17456,7437,1,172.20.2.151
79,12936,15101,26462,23220,15324,11921,28406,46155,8961,158898,58284,9741,77702,41337,42369,49145,24397,12230,1,172.20.2.151
80,9945,12822,21655,20634,9182,16227,19298,36847,10186,158405,49855,10094,68545,39645,38277,44487,22852,8991,1,172.20.2.151
81,15600,18658,31840,33965,35600,21791,44617,81904,12173,250508,91704,7537,116267,66924,70061,77563,27586,19456,0,
82,14674,22925,33417,34273,24960,12854,42958,76895,9122,256039,94604,11640,127110,75762,76663,85886,31085,153744,0,
83,147938,26331,34591,30050,24926,23784,41514,77836,10758,251690,85825,10644,133578,66173,74714,79179,28456,12477,0,
84,11730,23688,33157,32083,21215,15594,36438,81014,9168,267115,84847,7358,129102,65072,75808,84445,32907,16581,0,
85,16370,24833,31837,32797,28684,20746,41668,81842,12179,266668,92718,8117,126756,71169,73661,90945,34205,18364,0,
86,17594,23959,37109,34237,18530,23090,33156,86823,11044,289611,89127,9299,148109,70590,84340,99325,31687,14456,0,
87,14235,23502,28262,163320,15137,19784,45017,70198,9046,242401,90772,12576,120322,66568,75473,81346,31999,17704,0,
88,17119,18818,33125,40315,29905,22456,38965,94906,12057,289530,91761,13702,132830,77734,77289,89531,36934,13818,0,
89,12505,29829,29425,29634,17860,18058,38756,75347,7173,245003,81739,9208,124596,61023,68320,79310,28175,11373,0,
90,16940,16193,29660,33307,33720,24522,44729,80153,11809,248530,91803,9860,110750,74025,68741,75865,30642,16271,0,
91,12615,20203,32213,34814,20452,20895,43051,63206,10674,249279,91588,10210,138946,74707,76675,95053,29914,14982,0,
92,14289,23198,35470,31727,25642,26468,41286,92109,11704,278838,93039,12029,124288,78819,79067,83252,34701,20181,0,
93,17014,25193,31452,35495,20447,21432,42946,71658,10869,264475,97362,9267,137710,80309,82191,93237,36986,14991,0,
94,15500,24732,33072,35809,23997,21482,51453,85896,11387,256508,103870,10638,119166,72589,74324,78554,29938,19538,0,
95,15908,17915,32539,31655,20535,17624,39533,72961,10483,263843,98481,8017,137218,73041,81085,90981,32102,15041,0,
96,13512,23634,30202,36149,33969,25394,49515,79380,10765,237654,105799,12828,117876,79718,73484,84448,30249,22640,0,
